"TV Show ID","Series Title","Episode Sort Title","Episode Title","Year","Season","Episode","Content Rating","Summary","Rating","Studio","Originally Aired","Directors","Writers","Duration","Added","Updated","Media Video Resolution","Media Video Duration","Media Video Bitrate","Media Video Width","Media Video Height","Media Video Aspect Ratio","Media Video Audio Channels","Media Video Audio Codec","Media Video Video Codec","Media Video Container","Media Video FrameRate","Media Video Profile","Media Video Title"
"1747","Doctor Who (2005)","Magician's Apprentice (1)","The Magician's Apprentice (1)","2015","9","1","TV-PG","Where is the Doctor? When the skies of
Earth are frozen by a mysterious alien
force, Clara needs her friend. But where
is the Doctor, and what is he hiding
from? As past deeds come back to haunt
him, old enemies will come face-to-face,
and for the Doctor and Clara survival
seems impossible.","7.3","BBC One","2015-09-19","Hettie MacDonald","Steven Moffat","0:45:29","12/19/2015","12/19/2015","720","0:45:29","2589","1280","720","1.78","6","ac3","h264","mkv","PAL","high","N/A"
"1746","Doctor Who (2005)","Witch's Familiar (2)","The Witch's Familiar (2)","2015","9","2","TV-PG","Trapped and alone in a terrifying Dalek
city, the Doctor is at the heart of an
evil Empire; no sonic, no TARDIS, nobody
to help. With his greatest temptation
before him, can the Doctor resist? And
will there be mercy?","7.3","BBC One","2015-09-26","Hettie MacDonald","Steven Moffat","0:47:19","12/19/2015","12/19/2015","720","0:47:19","2698","1280","720","1.78","6","ac3","h264","mkv","PAL","high","N/A"
"1745","Doctor Who (2005)","N/A","Under The Lake (1)","2015","9","3","TV-PG","The Doctor and Clara save the frightened
crew from a threat in an underwater
base, but the Doctor questions the
haunting.","6.8","BBC One","2015-10-03","Daniel O'Hara","Toby Whithouse","0:43:16","12/19/2015","12/19/2015","720","0:43:16","2631","1280","720","1.78","6","aac","h264","mkv","PAL","high","N/A"
"1744","Doctor Who (2005)","N/A","Before The Flood (2)","2015","9","4","TV-PG","An alien warlord sets a twisted plan in
motion in order to ensure his survival
on a remote Army outpost, and the Doctor
may have to do something unthinkable.","6.7","BBC One","2015-10-10","Daniel O'Hara","Toby Whithouse","0:42:21","12/19/2015","12/19/2015","720","0:42:21","2443","1280","720","1.78","6","aac","h264","mkv","PAL","high","N/A"
"1743","Doctor Who (2005)","Girl Who Died (1)","The Girl Who Died (1)","2015","9","5","TV-PG","In a forgotten corner of history, a
young Viking girl sits surrounded by the
dead warriors of her people. She wants
to fight back against the perpetrators -
and, in doing so, declares war on the
Mire, one of the deadliest races that
the galaxy has ever known. The Doctor
and Clara must help protect her village,
using the twelve tense hours they have
to turn a motley crew of farmers and
blacksmiths into a fighting force to be
reckoned with.","6.8","BBC One","2015-10-17","Ed Bazalgette","Jamie Mathieson - Steven Moffat","0:44:43","12/19/2015","12/19/2015","720","0:44:43","3225","1280","720","1.78","6","ac3","h264","mkv","PAL","high","N/A"
"1742","Doctor Who (2005)","Woman Who Lived (2)","The Woman Who Lived (2)","2015","9","6","TV-PG","England, 1651. A deadly highwayman known
only as 'The Knightmare' plagues the
dark streets of London, his fire-
breathing accomplice by his side.
There's something clearly more than
human here, and that includes the loot
as much as the outlaws. Who are these
creatures, and are they enemies to be
fought, or friends who might possibly
save the Doctor from certain doom on the
gallows?","6.8","BBC One","2015-10-24","Ed Bazalgette","Catherine Tregenna","0:45:08","12/19/2015","12/19/2015","720","0:45:08","2794","1280","720","1.78","6","ac3","h264","mkv","PAL","high","N/A"
"1741","Doctor Who (2005)","Zygon Invasion (1)","The Zygon Invasion (1)","2015","9","7","TV-PG","The Zygons, a race of shapeshifting
aliens, have been living in secret among
us on Earth, unknown and unseen - until
now!  When Osgood is kidnapped by a
rogue gang of Zygons, the Doctor, Clara
and UNIT must scatter across the world
in a bid to set her free. But will they
reach her in time, and can they stop an
uprising before it’s too late?","7.2","BBC One","2015-10-31","Daniel Nettheim","Peter Harness","0:44:55","12/19/2015","12/19/2015","720","0:44:55","2805","1280","720","1.78","6","ac3","h264","mkv","PAL","high","N/A"
"1740","Doctor Who (2005)","Zygon Inversion (2)","The Zygon Inversion (2)","2015","9","8","TV-PG","Shapeshifting Zygons are everywhere in
the UK and there is no way of knowing
who to trust. With UNIT neutralized only
the Doctor stands in their way. What can
the Doctor do to save his friends?","8.2","BBC One","2015-11-07","Daniel Nettheim","Peter Harness - Steven Moffat","0:45:44","12/19/2015","12/19/2015","720","0:45:44","2698","1280","720","1.78","6","ac3","h264","mkv","PAL","high","N/A"
"1739","Doctor Who (2005)","N/A","Sleep No More","2015","9","9","TV-PG","This terrifying story is assembled from
footage discovered in the wreckage of Le
Verrier Space Station.","5.7","BBC One","2015-11-14","Justin Molotnikov","Mark Gatiss","0:44:32","12/19/2015","12/19/2015","720","0:44:32","2775","1280","720","1.78","6","ac3","h264","mkv","PAL","high","N/A"
"1738","Doctor Who (2005)","N/A","Face The Raven","2015","9","10","TV-PG","The Doctor and Clara, with their old
friend Rigsy, find themselves in a
magical alien world, hidden on a street
in the heart of London.","8.0","BBC One","2015-11-21","Justin Molotnikov","Sarah Dollard","0:46:49","12/19/2015","12/19/2015","720","0:46:49","2688","1280","720","1.78","6","aac","h264","mkv","PAL","high","N/A"
"1737","Doctor Who (2005)","N/A","Heaven Sent (1)","2015","9","11","TV-PG","Trapped in a world unlike any other he
has seen, the Doctor faces the greatest
challenge of his many lives. One final
test. And he must face it alone.
Pursued by the fearsome creature known
only as the Veil, he must attempt the
impossible. If he makes it through,
Gallifrey is waiting…","8.0","BBC One","2015-11-28","Rachel Talalay","Steven Moffat","0:53:02","12/19/2015","12/19/2015","720","0:53:02","2634","1280","720","1.78","6","ac3","h264","mkv","PAL","high","N/A"
"1736","Doctor Who (2005)","N/A","Hell Bent (2)","2015","9","12","TV-PG","If you took everything from him,
betrayed him, trapped him, and broke
both his hearts...how far might the
Doctor go?  Returning to Gallifrey, the
Doctor faces the Time Lords in a
struggle that will take him to the end
of time itself. Who is the Hybrid? And
what is the Doctor’s confession?","7.6","BBC One","2015-12-05","Rachel Talalay","Steven Moffat","1:00:24","12/19/2015","12/19/2015","720","1:00:24","2616","1280","720","1.78","6","ac3","h264","mkv","PAL","high","N/A"
"1495","Fargo","Crocodile's Dilemma","The Crocodile's Dilemma","2014","1","1","TV-MA","A ruthless, manipulative man meets a
small town insurance salesman and sets
him on a path of destruction.","8.0","FX (US)","2014-04-15","Adam Bernstein","Noah Hawley","1:12:13","11/28/2015","12/31/2015","1080","1:12:13","5432","1920","1080","1.78","6","ac3","h264","mkv","24p","high","N/A"
"1496","Fargo","Rooster Prince","The Rooster Prince","2014","1","2","TV-MA","Molly begins to suspect that Lester is
involved in the murders, but her new
boss points her in a different
direction. Meanwhile, Malvo investigates
the blackmail plot against a man known
as the 'Supermarket King'.","8.0","FX (US)","2014-04-22","Adam Bernstein","Noah Hawley","0:51:21","11/28/2015","12/31/2015","1080","0:51:21","5394","1920","1080","1.78","6","ac3","h264","mkv","24p","high","N/A"
"1497","Fargo","Muddy Road","A Muddy Road","2014","1","3","TV-MA","Malvo flips the script on the blackmail
operation, Molly sets a trap, and Gus
debates whether he should come clean.
Lester's return to work has complicated
repercussions.","8.0","FX (US)","2014-04-29","Randall Einhorn","Noah Hawley","0:49:37","11/28/2015","12/31/2015","1080","0:49:37","5482","1920","1080","1.78","6","ac3","h264","mkv","24p","high","N/A"
"1498","Fargo","N/A","Eating the Blame","2014","1","4","TV-MA","When Gus tries to right a wrong, Malvo
embraces his alter ego. Lester finds
himself in a surprising situation, and
Molly uncovers a promising lead.","7.9","FX (US)","2014-05-06","Randall Einhorn","Noah Hawley","0:49:58","11/28/2015","12/31/2015","1080","0:49:58","5391","1920","1080","1.78","6","ac3","h264","mkv","24p","high","N/A"
"1499","Fargo","Six Ungraspables","The Six Ungraspables","2014","1","5","TV-MA","When Lester has a close call, Molly
makes an unorthodox decision. Gus weighs
some neighborly advice, and Malvo gets
what he wants.","7.9","FX (US)","2014-05-13","Colin Bucksey","Noah Hawley","0:50:46","11/28/2015","12/31/2015","1080","0:50:46","5071","1920","1080","1.78","6","ac3","h264","mkv","24p","high","N/A"
"1500","Fargo","N/A","Buridan's Ass","2014","1","6","TV-MA","Malvo executes his master plan, while
Lester attempts to craft one of his own.
Gus and Molly team up in Duluth.","8.3","FX (US)","2014-05-20","Colin Bucksey","Noah Hawley","0:53:13","11/28/2015","12/31/2015","1080","0:53:13","5383","1920","1080","1.78","6","ac3","h264","mkv","24p","high","N/A"
"1501","Fargo","N/A","Who Shaves the Barber?","2014","1","7","TV-MA","Malvo seeks answers, while Lester
finagles a few of his own. Molly and Gus
try to get past a setback in the
investigation.","8.0","FX (US)","2014-05-27","Scott Winant","Noah Hawley","0:47:50","11/28/2015","12/31/2015","1080","0:47:50","5446","1920","1080","1.78","6","ac3","h264","mkv","24p","high","N/A"
"1502","Fargo","Heap","The Heap","2014","1","8","TV-MA","Molly faces pressure to close the case,
while Lester starts to feel like a new
man.","8.0","FX (US)","2014-06-03","Scott Winant","Noah Hawley","0:53:21","11/28/2015","12/31/2015","1080","0:53:21","5335","1920","1080","1.78","6","ac3","h264","mkv","24p","high","N/A"
"1503","Fargo","Fox, a Rabbit, and a Cabbage","A Fox, a Rabbit, and a Cabbage","2014","1","9","TV-MA","Lester has an unexpected encounter,
Malvo changes course, and a new
investigation leads Molly down a
familiar path.","8.1","FX (US)","2014-06-10","Matt Shakman","Noah Hawley","0:51:49","11/28/2015","12/31/2015","1080","0:51:49","5395","1920","1080","1.78","6","ac3","h264","mkv","24p","high","N/A"
"1504","Fargo","N/A","Morton's Fork","2014","1","10","TV-MA","Molly takes the lead, while Gus pursues
a hunch. Lester manipulates a situation,
and Malvo finds a new target.","8.6","FX (US)","2014-06-17","Matt Shakman","Noah Hawley","1:03:27","11/28/2015","12/31/2015","1080","1:03:27","5184","1920","1080","1.78","6","ac3","h264","mkv","24p","high","N/A"
"1479","Firefly","Train Job","The Train Job","2002","1","1","TV-14","Serenity continues to travel through
space conducting illegal runs across the
star system, which is under the control
of The Alliance. A powerful and fearsome
mobster named Adelei Niska demands that
the crew of Serenity pull a train
robbery. The train is carrying medical
supplies for a community, and Reynolds
and Zoe get held on suspicion. They get
free with Inara's help but realize they
were tricked and try to return Niska's
money. His henchman isn't too happy, but
Mal ""persuades"" the next guy to take the
money back. Meanwhile, two blue-handed,
black-suited operatives close in on
River.","8.1","FOX (US)","2002-09-20","Joss Whedon","Tim Minear - Joss Whedon","1:28:40","11/28/2015","12/31/2015","720","1:28:40","7061","1280","720","1.78","6","dca","h264","mkv","24p","high","N/A"
"1480","Firefly","N/A","Bushwhacked","2002","1","2","TV-14","On a salvage mission aboard a drifting
colony ship, the Serenity crew find
signs that the crew were killed by the
cannibalistic Reavers. They find one
survivor, but things take a turn for the
worse when an Alliance ship looking for
an unspecified Firefly-class ship with
brother-and-sister stowaways shows up
and takes them in.","8.1","FOX (US)","2002-09-27","Tim Minear","Tim Minear","0:42:43","11/28/2015","12/31/2015","720","0:42:43","9828","1280","720","1.78","6","dca","h264","mkv","24p","high","N/A"
"1481","Firefly","N/A","Our Mrs. Reynolds","2002","1","3","TV-14","While completing a job on a backwater
world, Mal is married to a village girl
without his knowledge. The girl,
Saffron, gets onboard and the crew does
not find her until they're already in
the air. Mal is not sure what to do with
her, but let her come along.","8.0","FOX (US)","2002-10-04","Vondie Curtis-Hall","Joss Whedon","0:43:54","11/28/2015","12/31/2015","720","0:43:54","9505","1280","720","1.78","6","dca","h264","mkv","24p","high","N/A"
"1482","Firefly","N/A","Jaynestown","2002","1","4","TV-14","Serenity sets down at the mudder colony
of Canton where it turns out Jayne is a
hero for having dropped a bunch of money
there years ago that he and his partner
Stitch stole from the local magistrate.
The drop was unintentional but Jayne
doesn't turn down the attentions.
Meanwhile, Kaylee and Simon dance, River
rewrites Book's bible, and Inara beds
the magistrate's son, a virgin.","7.9","FOX (US)","2002-10-18","Marita Grabiak","Ben Edlund","0:43:58","11/28/2015","12/31/2015","720","0:43:58","9547","1280","720","1.78","6","dca","h264","mkv","24p","high","N/A"
"1483","Firefly","N/A","Out of Gas","2002","1","5","TV-14","In a delirious state after Serenity's
engine explodes, draining the ship of
its oxygen supply, Mal has a series of
flashbacks about how he came to own
Serenity and form his crew.","8.3","FOX (US)","2002-10-25","David Solomon","Tim Minear","0:42:45","11/28/2015","12/31/2015","720","0:42:45","9759","1280","720","1.78","6","dca","h264","mkv","24p","high","N/A"
"1484","Firefly","N/A","Shindig","2002","1","6","TV-14","On the planet Persephone the crew
contact their old ""friend"" Badger the
ruthless crime lord to transport some
goods on behalf of a local lord. While
at a ball to arrange a transport job
with the lord, Mal defends Inara's honor
when her current customer insults her.
By local custom he unintentionally
challenges her date, Atherton Wing, to a
duel.","8.1","FOX (US)","2002-11-01","Vern Gillum","Jane Espenson","0:43:56","11/28/2015","12/31/2015","720","0:43:56","9556","1280","720","1.78","6","dca","h264","mkv","24p","high","N/A"
"1485","Firefly","N/A","Safe","2002","1","7","TV-14","On a planet, Simon is kidnapped by
locals who need a doctor, while River is
threatened with burning as a witch.","7.9","FOX (US)","2002-11-08","Michael Grossman","Drew Z. Greenberg","0:43:58","11/28/2015","12/31/2015","720","0:43:58","9489","1280","720","1.78","6","dca","h264","mkv","24p","high","N/A"
"1486","Firefly","N/A","Ariel","2002","1","8","TV-14","The crew visit the planet Ariel because
Inara needs to receive an annual
Companion physical. The crew is offered
a surprising job by Simon: in return for
stolen medicine he wants them to get him
into a hospital to use a high-end
scanner to diagnose River. Simon devises
a plan - Kaylee and Wash browse through
the local dump and find parts to make an
imitation emergency vehicle so the crew
can get into the hospital posing as
EMTs. Simon and River pose as corpses
with the aid of a drug Simon has. While
Mal and Zoe round up some medicine,
Jayne stays with River and Simon, who
are unaware he has ratted them out to
the Alliance in return for money. Jayne
rushes Simon through the examination and
on the way out Jayne, Simon, and River
are caught by the Alliance. Jayne is
betrayed by the Alliance and becomes a
prisoner himself. They manage to escape
as the Men With Blue Hands arrive and
ruthlessly execute anyone who had
contact with the Tams. Mal and Zoe end
up saving their friends and Simon ma","8.2","FOX (US)","2002-11-15","Allan Kroeker","Jose Molina","0:43:57","11/28/2015","12/31/2015","720","0:43:57","9553","1280","720","1.78","6","dca","h264","mkv","24p","high","N/A"
"1487","Firefly","N/A","War Stories","2002","1","9","TV-14","Jealous of Zoe's relationship with Mal,
Wash insists (thanks to a bit of
scheming) that he go with Mal to try to
sell some of the medical supplies the
crew stole from the Alliance.  In the
middle of the deal Mal and Wash are
kidnapped by men working for Niska the
crime lord, who wants revenge against
Mal for the botched train heist.  He
tortures Mal and Wash until Zoe shows up
offering money in exchange for the
prisoners.  Niska says that the money is
only enough for one person and Zoe
chooses Wash. Wash realizes that Mal's
antagonizing him while they were being
tortured was to help keep him alive and
kicking.  This inspires him to do
everything he can to help Zoe rescue Mal
from Niska.  The rest of the crew jump
on board to save the Captain. Meanwhile
Inara extends her services to a council
member.  To the crew of Serenity's
surprise, it's a woman. And Simon
continues to treat River with some of
the medicine he stole but she suffers
the occasional relapse as well as
displays a penchan","8.1","FOX (US)","2002-12-06","James A. Contner","Cheryl Cain","0:42:50","11/28/2015","12/31/2015","720","0:42:50","9741","1280","720","1.78","6","dca","h264","mkv","24p","high","N/A"
"1488","Firefly","N/A","Objects in Space","2002","1","10","TV-14","A bounty hunter boards the Serenity to
capture River for the Alliance.","8.4","FOX (US)","2002-12-13","Joss Whedon","Joss Whedon","0:42:54","11/28/2015","12/31/2015","720","0:42:54","9705","1280","720","1.78","6","dca","h264","mkv","24p","high","N/A"
"1489","Firefly","N/A","Serenity","2002","1","11","TV-14","After a flashback to Zoe's and Mal's
days in the wars six years previous, we
cut to the modern day where the Serenity
crew is running a salvage operation on a
deserted ship and are forced to flee
with the cargo when the Alliance show
up. Their buddy Badger refuses to buy
the cargo so they head off to the rim
worlds after picking up three
passengers: Book, Simon, and Dobson. En
route someone sends a signal to the
Alliance and it turns out to be Dobson,
an undercover Federal agent, who arrests
Simon but is glad to take the whole crew
in. He shoots Kaylee before being
captured, and Simon forces Mal to flee
in return for his doctoring services.
When Mal investigates Simon's cargo he
finds a naked woman...","8.3","FOX (US)","2002-12-20","Joss Whedon","Joss Whedon","0:43:43","11/28/2015","12/31/2015","720","0:43:43","9534","1280","720","1.78","6","dca","h264","mkv","24p","high","N/A"
"1490","Firefly","N/A","Heart of Gold","2003","1","12","TV-14","The crew of the Serenity are in for a
gunfight when one of Inara's companion
colleagues asks for their help. The
Serenity crew defends a bordello from a
gunslinger who got a prostitute pregnant
and now intends to collect the child;
Mal falls for the bordello's madam.","7.9","FOX (US)","2003-06-23","Tom Wright","Brent Matthews","0:44:05","11/28/2015","12/31/2015","720","0:44:05","9444","1280","720","1.78","6","dca","h264","mkv","24p","high","N/A"
"1491","Firefly","N/A","Trash","2003","1","13","TV-14","Saffron (from ""Our Mrs. Reynolds"")
returns - after Mal breaks up her
current gig, she convinces him and the
crew to help out with a ""perfect crime""
that isn't. The crime: go to Bellerophon
and steal a criminal's prototype laser
gun from his collection. The plan:
Saffron and Mal sneak in and dump the
gun down the trash, bypassing security,
and the Serenity crew grab it from the
disposal system. Of course, this is
Saffron, and it turns out she's married
to the crook, Durran, and plans to
double-cross Mal. Things don't work out
so well and Saffron strands Mal naked in
the desert. Fortunately Mal and Inara
anticipated a betrayal and set it up so
Inara grabs the gun, leaves Saffron
behind, and rescues Mal. Meanwhile,
Simon figures out Jayne betrayed them
(in ""Ariel"") and the two have words.","8.3","FOX (US)","2003-07-21","Vern Gillum","Jose Molina - Ben Edlund","0:42:28","11/28/2015","12/31/2015","720","0:42:28","9814","1280","720","1.78","6","dca","h264","mkv","24p","high","N/A"
"1492","Firefly","Message","The Message","2003","1","14","TV-14","An old war comrade of Mal's and Zoe's,
Tracey, mails his corpse to them. He
also leaves a message asking them to
deliver his body to his family. Some men
claiming to be with the Alliance is on
the trail of the body and catch up to
them demanding the body. The crew can't
find anything on Tracey's corpse, but as
they prepare to cut it open, Tracey
comes back to life. He explains he is
smuggling super-organs in his own body.
They flee to the planet with the men in
hot pursuit and eventually/supposedly
agree to give up Tracey. Tracey gets
wind of the plan and makes a break for
it with Kaylee as a hostage, they shoot
him down and Mal reveals they were going
to send the officer off since he's out
of his jurisdiction and on a personal
mission with no authority. Then Tracey
dies and they deliver his body for real
this time.","8.0","FOX (US)","2003-07-28","Tim Minear","Tim Minear - Joss Whedon","0:44:04","11/28/2015","12/31/2015","720","0:44:04","9448","1280","720","1.78","6","dca","h264","mkv","24p","high","N/A"
"2825","A Gifted Man","N/A","Pilot","2011","1","1","TV-PG","After the ghost of Michael's ex-wife
visits him from the afterlife and asks
him to help continue running her low
income clinic, he finds himself rushing
back and forth between taking care of
his own patients at Holt Neuro and her
less fortunate patients at the clinic.","8.0","CBS","2011-09-23","Jonathan Demme","Susannah Grant","0:42:59","01/26/2016","01/26/2016","sd","0:42:59","1137","624","352","1.78","2","mp3","mpeg4","avi","24p","advanced simple","N/A"
"2824","A Gifted Man","N/A","In Case of All Hell Breaking Loose","2011","1","2","TV-PG","Michael works double duty trying to save
a pregnant personal friend he recently
diagnosed with a brain tumor and a
little boy with sickle cell disease.","8.1","CBS","2011-09-30","Jonathan Kaplan","Neal Baer & Daniel Truly","0:40:23","01/26/2016","01/26/2016","sd","0:40:23","1210","624","352","1.78","2","mp3","mpeg4","avi","24p","advanced simple","N/A"
"2823","A Gifted Man","N/A","In Case of Memory Loss","2011","1","6","TV-PG","While at the clinic, Michael runs into a
former football star that he performed
successful surgery on years ago, and is
now a shell of his former self, living
on the streets. At Holt Neuro, Michael
examines a patient who suffers from
post-traumatic stress disorder.","7.7","CBS","2011-11-04","David Platt","Lisa Melamed","0:41:21","01/26/2016","01/26/2016","sd","0:41:21","1182","624","352","1.78","2","mp3","mpeg4","avi","24p","advanced simple","N/A"
"2822","A Gifted Man","N/A","In Case of (Re)Birth","2012","1","11","TV-PG","Michael and E-Mo clash over a patient's
treatment; a teenager abandons her baby
at the clinic after giving birth.","7.8","CBS","2012-01-13","Adam Bernstein","Lisa Melamed - Alison Tatlock","0:42:11","01/26/2016","01/26/2016","sd","0:42:11","1159","624","352","1.78","2","mp3","mpeg4","avi","24p","advanced simple","N/A"
"2821","A Gifted Man","N/A","In Case of Blind Spots","2012","1","12","TV-PG","Michael saves a man from drowning and
learns his identity is a mystery.
Meanwhile, Kate discovers a girl she
mentors has serious issues that she has
failed to notice.","7.5","CBS","2012-02-03","Peter Leto","Zachary Lutsky","0:41:36","01/26/2016","01/26/2016","sd","0:41:36","1175","624","352","1.78","2","mp3","mpeg4","avi","24p","advanced simple","N/A"
"2820","A Gifted Man","N/A","In Case of Co-Dependents","2012","1","14","TV-PG","When a spoiled pop star comes to Holt
Neuro experiencing unusual symptoms, and
a young girl at the Clinica exhibits
similar symptoms on the same day, it
forces both teams of doctors to try and
piece together their common link.","7.6","CBS","2012-02-17","Eriq LaSalle","Dawn DeNoon","0:41:39","01/26/2016","01/26/2016","sd","0:41:39","1176","624","352","1.78","2","mp3","mpeg4","avi","24p","advanced simple","N/A"
"2819","A Gifted Man","N/A","In Case of Letting Go","2012","1","15","TV-PG","When Michael's high school sweetheart
comes to Holt Neuro with an irreversible
condition, he will stop at nothing to
try and save her, until Anna intervenes.
Meanwhile, Zeke deals with the news that
his best friend's cancer has returned.","8.1","CBS","2012-02-24","Constantine Makris","Alison Tatlock - Lisa Melamed","0:41:35","01/26/2016","01/26/2016","sd","0:41:35","1173","624","352","1.78","2","mp3","mpeg4","avi","24p","advanced simple","N/A"
"1589","Marvel's Agent Carter","N/A","Now is Not The End","2015","1","1","TV-14","Peggy is contacted by old acquaintance
Howard Stark when he is framed for
unleashing his deadliest weapons and can
trust no one else. To help Peggy clear
Stark's name, he insists his butler,
Edwin Jarvis, be at her beck and call--
whether she likes it or not. But the
risk is great: If caught, Agent Carter
could be targeted as a traitor and spend
the rest of her days in prison...or
worse.","7.3","ABC (US)","2015-01-06","Louis D'Esposito","Christopher Markus - Stephen McFeely","0:41:48","11/28/2015","02/25/2016","sd","0:41:48","819","720","404","1.78","2","aac","h264","mp4","24p","high","N/A"
"1596","Marvel's Agent Carter","N/A","Bridge and Tunnel","2015","1","2","TV-14","Howard Stark's deadliest weapon has
fallen into enemy hands, and only Agent
Carter can recover it. But can she do so
before her undercover mission is
discovered by SSR Chief Dooley and Agent
Thompson?","7.5","ABC (US)","2015-01-06","Joe Russo","Eric Pearson","0:39:54","11/28/2015","02/25/2016","sd","0:39:54","737","720","404","1.78","2","aac","h264","mp4","24p","high","N/A"
"1594","Marvel's Agent Carter","N/A","Time and Tide","2015","1","3","TV-14","As Agent Carter closes in on Howard
Stark's stolen technology, Peggy's
secret mission could unravel when the
SSR arrests Jarvis and a secret is
revealed.","7.1","ABC (US)","2015-01-13","Scott Winant","Andi Bushell","0:40:36","11/28/2015","02/25/2016","sd","0:40:36","746","720","404","1.78","2","aac","h264","mp4","24p","high","N/A"
"1593","Marvel's Agent Carter","Blitzkrieg Button","The Blitzkrieg Button","2015","1","4","TV-14","Peggy may be in more trouble than usual
when fugitive Howard Stark suddenly
returns for mysterious reasons. And
Chief Dooley chases a new clue all the
way to Europe that threatens to destroy
Peggy's future at the SSR.","7.2","ABC (US)","2015-01-27","Stephen Cragg","Brant Englestein","0:40:35","11/28/2015","02/25/2016","sd","0:40:35","700","720","404","1.78","2","aac","h264","mp4","24p","high","N/A"
"1590","Marvel's Agent Carter","Iron Ceiling","The Iron Ceiling","2015","1","5","TV-14","Peggy is finally trusted with a mission
and calls upon her trusted Howling
Commandos squad for backup. But her
cover could be at risk when SSR Chief
Dooley also sends Agent Thompson with
her.","7.5","ABC (US)","2015-02-03","Peter Leto","Jose Molina","0:42:19","11/28/2015","02/25/2016","sd","0:42:19","713","720","404","1.78","2","aac","h264","mp4","24p","high","N/A"
"1592","Marvel's Agent Carter","Sin to Err","A Sin to Err","2015","1","6","TV-14","Peggy discovers the shocking truth about
Leviathan but doesn't realize that her
true enemies are even closer than she
imagined. Meanwhile, Souza is close to
confirming the truth about Peggy and may
just put her in the crosshairs of the
SSR.","7.8","ABC (US)","2015-02-10","Stephen Williams","Lindsey Allen","0:40:38","11/28/2015","02/25/2016","sd","0:40:38","828","720","404","1.78","2","aac","h264","mp4","24p","high","N/A"
"1591","Marvel's Agent Carter","N/A","SNAFU","2015","1","7","TV-14","Peggy is cornered and more vulnerable
than ever as Leviathan makes their move
against her. As the SSR zeroes in on
Howard Stark, they may pay the ultimate
price as they find their true enemy is
closer than they realized.","7.8","ABC (US)","2015-02-17","Vincent Misiano","Chris Dingess","0:40:34","11/28/2015","02/25/2016","sd","0:40:34","732","720","404","1.78","2","aac","h264","mp4","24p","high","N/A"
"1595","Marvel's Agent Carter","N/A","Valediction","2015","1","8","TV-14","Peggy faces the full fury of Leviathan,
as Howard Stark makes his return.","7.7","ABC (US)","2015-02-24","Christopher Misiano","Michele Fazekas - Tara Butters","0:42:10","11/28/2015","02/25/2016","sd","0:42:10","742","720","404","1.78","2","aac","h264","mp4","24p","high","N/A"
"2798","Marvel's Agent Carter","Lady in the Lake","The Lady in the Lake","2016","2","1","TV-14","Peggy moves to the City of Angels to
help Chief Daniel Sousa at the West
Coast Strategic Scientific Reserve (SSR)
investigate a bizarre homicide involving
an alleged killer and Isodyne Energy,
and reunites with some familiar faces.","7.7","ABC (US)","2016-01-19","Lawrence Trilling","Brant Englestein","0:42:18","01/26/2016","02/25/2016","1080","0:42:18","5556","1920","1080","1.78","6","ac3","h264","mkv","24p","high","N/A"
"2797","Marvel's Agent Carter","View in the Dark","A View in the Dark","2016","2","2","TV-14","Peggy discovers her murder investigation
has huge ramifications that can destroy
her career, as well as everyone near and
dear to her.","7.7","ABC (US)","2016-01-19","Lawrence Trilling","Eric Pearson - Lindsey Allen","0:42:52","01/26/2016","02/25/2016","1080","0:42:52","5410","1920","1080","1.78","6","ac3","h264","mkv","24p","high","N/A"
"2826","Marvel's Agent Carter","N/A","Better Angels","2016","2","3","TV-14","Peggy’s search for the truth about Zero
Matter puts her on a collision course
with her superiors as Howard Stark
barnstorms in.","7.7","ABC (US)","2016-01-26","David Platt","Jose Molina","0:43:02","01/28/2016","02/25/2016","1080","0:43:02","5466","1920","1080","1.78","6","ac3","h264","mkv","24p","high","N/A"
"2827","Marvel's Agent Carter","N/A","Smoke and Mirrors","2016","2","4","TV-14","Agent Carter and the SSR learn there's
more than just a pretty face behind
Hollywood star Whitney Frost, Peggy's
most dangerous foe yet.","7.4","ABC (US)","2016-02-02","David Platt","Sue Chung","0:43:02","02/04/2016","02/25/2016","1080","0:43:02","5442","1920","1080","1.78","6","ac3","h264","mkv","24p","high","N/A"
"2832","Marvel's Agent Carter","Atomic Job","The Atomic Job","2016","2","5","TV-14","As Jarvis’ precision and quick-thinking
skills are put to the ultimate test,
Peggy must find a way to stop an atomic
explosion that threatens to destroy all
of California.","7.0","ABC (US)","2016-02-09","Craig Zisk","Lindsey Allen","0:42:23","02/11/2016","02/25/2016","1080","0:42:23","5371","1920","1080","1.78","6","ac3","h264","mkv","24p","high","N/A"
"2834","Marvel's Agent Carter","N/A","Life of the Party","2016","2","6","TV-14","When Peggy realizes she needs help
saving Wilkes, she turns to an
unexpected adversary for help while
Whitney tries to control the deadly Zero
Matter.","7.0","ABC (US)","2016-02-16","Craig Zisk","Eric Pearson","0:42:54","02/18/2016","02/25/2016","720","0:42:54","2387","1276","716","1.78","6","ac3","h264","mkv","24p","high","N/A"
